shelterId,no,capacity,occupancy
734,891,2,2
497,9M,3,1
867,WG4TF,2,1
24,4732M,2,2
336,Z3,2,1
886,5443R,1,1
231,ST2758UO,3,2
526,B402,5,4
617,R980FW,2,0
250,3,5,4
851,WA061,1,0
72,9,3,2
182,IZ6179,4,4
623,9870,3,2
927,X5255T,1,1
324,QH462,4,2
684,5R,5,4
601,OC2064,3,2
490,KL6FK,5,5
794,ZU8224ZM,1,0
134,FE556GF,1,1
132,J694M,5,1
194,T712G,5,0
36,MP0QW,5,0
476,RJ7H,3,2
146,247,4,3
24,WG99DP,1,0
416,C82Z,3,2
492,7,2,0
178,E365CZ,4,0
438,61X,2,0
502,QT18FM,3,1
938,860,1,0
633,V54EI,1,1
450,W3670UV,2,1
496,38TJ,1,0
771,D4KY,4,1
598,TJ6FX,1,1
455,MQ2934,3,2
640,RW9,3,0
697,S4915RG,3,0
98,G0671IY,5,1
250,L27H,1,1
327,HN26,1,0
212,G4923,2,1
264,HW1,2,1
462,BJ3250BY,3,1
427,NX83NL,1,0
673,R40A,4,0
533,MH20FN,2,2
295,WV8402S,3,2
535,TF5ZA,3,0
300,B4795PR,1,1
602,6,4,4
996,VM8X,2,2
4,O9S,3,2
505,1,1,0
10,C14Y,3,3
507,519ZP,2,2
925,ZP48,3,1
299,HF7,4,2
694,Y7O,4,3
603,G0395,5,3
864,7589IF,4,0
333,WF1N,5,0
294,709OK,1,1
130,CA5294,4,3
687,6465R,4,3
888,T1737,3,3
767,98Y,1,0
843,P168QX,1,1
978,EJ493,2,1
684,U9964,2,1
364,35S,4,2
760,032D,2,1
210,04TC,2,2
672,153E,4,1
401,3097F,2,1
632,T3ZD,1,0
25,NB736EN,4,0
947,W574K,5,5
180,149IT,3,3
787,C78,2,1
26,21RE,5,3
133,X61FV,3,0
328,EA48OK,1,0
630,MZ7747B,1,1
779,F22A,2,2
650,07J,1,0
381,277,3,1
664,PC690M,1,1
580,345,5,2
87,41X,2,0
563,8LT,2,1
562,N0277OX,2,2
359,IT11,5,5
119,TW09K,3,3
861,EB84BC,4,0
23,JA2598WM,4,3
551,EI813Z,2,2
495,IB94,1,0
548,DM6W,3,3
940,R9104HB,1,0
976,PU1,5,5
435,5,5,5
288,G1858UD,1,1
477,1,1,1
902,N604S,2,1
230,ZO51K,1,0
853,UZ78E,4,3
461,58GU,5,3
85,909IF,4,1
251,BA2580C,5,3
548,3,2,0
914,F624T,3,2
229,NG52X,1,0
533,UQ4V,1,1
927,Q752F,1,1
141,E03UX,1,1
628,D7NS,4,3
508,N8607N,2,1
160,TZ45,3,2
189,O842,3,0
365,Y53HY,2,2
158,O1481DP,1,0
818,CY4HZ,5,5
592,15DY,1,1
241,D38,4,3
894,5,2,0
414,MI55A,5,0
185,092YG,3,3
617,5534FB,3,2
696,P384,2,2
692,J270UN,5,5
749,308KC,4,1
470,236CL,5,4
251,2326C,2,2
557,LA924Z,3,1
346,4U,1,0
89,4C,1,0
507,M5UW,2,2
432,M324,2,0
597,DJ1606O,2,2
334,JQ7,5,4
202,QH84,2,0
806,89ZO,2,1
476,YZ51RV,2,1
40,647VF,5,5
773,I4181K,3,3
167,H7,3,1
891,87,1,0
350,Y56,2,2
137,XG4063H,4,4
746,PN1524,3,3
21,52,1,0
684,K660UO,3,1
403,JR989QG,1,1
719,V3405MB,1,0
227,CB0869,3,1
544,B5,3,2
96,Z762Z,4,3
944,9917WL,4,3
367,LY286,1,0
166,MH06R,2,0
293,Q37KI,4,3
317,K7160RD,1,0
566,JI21,2,0
255,81AZ,1,1
659,83,1,0
664,U1G,2,2
645,S856V,1,0
811,EQ9VQ,3,3
764,SU070,5,5
444,T9582TJ,1,0
281,W91HU,5,3
79,PS47W,5,2
933,T83NQ,1,0
725,944IK,4,3
91,K96,3,1
956,6737JL,4,0
66,850,4,2
955,RM114DJ,3,1
173,MU3781ZI,3,2
221,LH25,2,0
24,50ER,4,4
382,W6ES,1,1
563,04ZW,5,3
820,TB0,1,1
92,J155,3,0
80,G4749,5,3
395,Q76,4,4
907,IJ6,4,2
750,9470V,3,0
675,1K,2,1
566,08U,4,3
336,503GE,5,4
453,P670,4,2
35,PH2426EJ,1,1
467,021,3,0
497,S7J,2,0
347,930,4,4
254,93FZ,2,2
673,W19WJ,5,2
949,2323,4,1
867,GV0691,4,0
200,393QE,1,0
984,0210,4,0
645,U362GN,2,2
600,LC3395,3,1
345,33,1,0
187,MF18KJ,3,1
322,VI6HW,1,0
517,YS3138QD,3,1
755,0090QR,2,2
266,667,4,1
36,I160,3,1
189,SH4342WF,5,2
163,8537LP,5,1
227,RG5142,5,3
821,P6348,2,2
612,17,3,2
437,099O,1,0
626,35V,3,1
151,5187,1,0
337,BY398TK,3,3
689,73U,3,0
29,9951O,5,0
695,BU254VE,4,3
686,3025,2,0
8,C7,5,0
563,NP68ZD,2,1
641,Q4OC,5,3
424,MD39BW,4,1
62,HQ093JM,2,1
724,5B,1,0
264,L8451HT,3,2
449,XU0,4,3
789,DS270,2,0
235,ZK938,2,1
717,S90,1,1
209,A7388HO,1,0
980,1049MP,5,1
621,880CR,3,0
669,Y621,2,0
889,OW097P,3,0
632,XY32,4,0
590,J089G,5,5
450,F266RH,1,1
502,5257,2,2
674,BL8P,5,1
679,5236IF,2,2
516,YI217IN,4,3
47,JC6519J,3,2
74,9509RI,3,1
44,LV1715,4,0
269,2492H,1,1
972,ZW308,3,1
736,762,2,1
117,57F,4,4
505,51X,1,0
537,5,2,0
294,899,2,0
418,5,2,1
699,RF8,3,1
472,Q48UW,5,0
799,A79E,2,1
214,BT405,5,0
437,Y1756D,3,3
840,HC8174OU,3,2
125,526PM,4,0
268,O4755,3,3
965,MC71T,5,3
677,5720,1,0
66,KC8,3,2
258,745,5,4
112,2046L,4,0
980,FI6,1,0
580,673OV,1,1
241,JY5277N,1,0
902,PM0A,5,2
538,HW4986F,2,1
473,S64E,1,1
820,0198,1,0
954,V2KX,4,1
43,E26RV,2,1
687,UX3875GA,3,0
783,NI231ZN,4,4
257,T293,5,1
376,W6P,1,0
865,RQ4226,4,0
436,XB156V,2,2
458,RZ2112KD,2,1
117,W6J,1,1
867,J401,1,1
371,S9RA,2,1
601,1,5,2
757,I0902WG,2,2
482,34K,3,0
777,O5H,5,1
344,P04X,3,0
405,E5016GA,5,0
764,PY520,4,3
939,6323Y,2,1
987,UR89O,4,3
534,MS36OF,2,2
202,690B,3,2
545,N013RV,1,0
594,2716Q,2,2
617,CJ426,3,1
993,HX21,3,3
662,S99C,5,0
66,SE5MI,3,1
74,Q75R,3,0
330,DG87,1,1
488,Y6996,1,0
45,H7941XR,2,0
780,PW3N,2,0
511,P530KV,4,4
555,YU11X,1,1
211,UQ7EB,4,2
688,V4,4,0
252,P4066,2,1
590,0,1,0
836,LN46NC,4,0
62,92Y,1,0
447,VG01R,5,1
932,OI7685,1,1
745,OK5947VI,4,1
250,UP5054P,4,4
902,G28YL,1,1
379,BY782K,1,0
761,M73,4,0
445,0988G,1,0
395,S882ZW,1,1
307,T7NW,1,1
509,S66,4,1
67,L5P,1,1
241,D5571,3,0
19,C4I,4,0
611,9014IY,5,0
350,U1944J,5,4
438,06LU,5,3
16,99CI,3,0
199,2,3,2
624,3654,3,2
841,GY0131S,3,3
479,DP7H,2,2
127,O26H,1,0
454,QV08F,3,3
153,S518WC,2,0
78,C4,2,2
130,K2AK,1,1
538,1Q,5,1
76,ZY3283,1,1
134,WV4094ZU,2,1
674,BR57,5,1
689,JU8,5,3
559,UE659CU,3,3
205,KD55P,2,0
433,L5155FI,1,1
386,B6CL,2,0
245,515AT,3,2
581,827,3,0
476,QK50E,2,1
812,DL92,2,1
674,241,2,1
831,JO814,2,2
203,E0254,5,5
425,P2J,3,1
103,9Q,3,2
650,D4224S,1,0
10,DO9978QW,1,1
818,G191WJ,4,2
839,OP7CU,3,0
661,2J,5,1
155,5765B,2,2
17,V2657C,2,0
213,29,2,1
310,A82L,5,0
850,KR07S,3,2
197,ZY095ID,3,2
39,B40,5,0
474,L5W,4,4
40,L5633E,5,3
145,R4174IU,2,1
477,714,4,1
940,AC0809WC,1,1
152,394,1,0
38,ET5MB,5,4
491,6JB,4,2
221,TO0775T,5,3
854,J85M,2,2
604,T184R,4,0
840,I9GI,2,1
348,OM90LF,1,1
10,338,1,0
236,45R,3,2
602,93NZ,2,1
748,M7459HU,3,1
602,751G,5,4
193,X4263,5,0
217,09,5,3
226,81Z,3,3
581,ED4849S,1,1
67,58A,2,0
936,K8838,5,2
271,6661BV,2,1
288,K5,1,1
982,AZ84GP,2,2
345,1S,5,4
469,405IO,2,0
305,58,5,2
810,B58W,2,2
717,474,1,0
677,0352,2,0
598,ON694,5,1
995,LU7,2,0
710,VI59WI,2,1
404,EL792,5,4
443,JI898,5,3
227,022Y,3,1
668,SA63EW,5,1
854,K309BD,5,1
979,V999,2,1
427,TY2N,2,1
986,B3336M,3,2
205,J689,3,0
712,1AH,5,1
685,CK8089Q,2,2
104,XP5182GE,4,4
433,JB112Q,3,2
420,A4J,5,1
937,6W,5,0
852,L49,2,0
353,XE3284W,3,2
788,QX961Q,5,1
96,1566,4,3
995,Z070QP,5,1
915,JT5R,4,4
43,MF9104S,1,1
322,X1VN,3,0
855,NY39DI,4,0
545,V48,3,0
693,747,4,1
862,62R,3,3
395,TH042,5,5
727,D683U,1,0
145,T7SC,2,1
481,8WP,5,4
375,BV66ZA,3,3
373,NR7P,2,1
787,J40,3,3
313,UN63,5,2
666,VD0776PF,5,4
999,P9GY,4,4
976,N3,3,2
453,2054,5,2
3,A8G,4,1
607,6648XF,2,2
282,59B,3,2
9,5752C,5,0
334,202,1,1
192,99Z,2,1
481,TN7613R,4,4
345,AR31X,2,2
541,78,2,0
364,27E,3,0
561,30,2,2
785,X0137,1,1
44,343,2,2
552,Z3568,1,0
146,5IS,2,0
196,MN3EP,5,0
729,C7810EG,5,0
281,956F,2,2
100,6CP,2,1
692,QV9W,5,4
793,S513Y,4,0
838,U33,2,1
336,QU342L,5,0
371,BX3WE,4,2
956,KQ58G,4,4
681,2669N,1,0
95,WZ6561G,3,3
454,IF44,4,3
226,TP1L,3,2
613,290E,1,1
529,B702J,4,2
134,0,2,1
376,X89R,4,4
401,7783Q,1,0
258,9,1,0
230,A942K,3,0
320,BM8193,5,5
891,7BC,2,2
158,680,1,0
158,O4Y,5,2
552,UO0DH,4,2
513,LQ7QU,1,0
649,OY5Y,5,3
800,842V,5,4
349,H91IZ,3,3
246,I76,1,1
354,X05P,2,0
641,BZ17,2,0
359,9511,5,4
153,GQ719IL,1,0
532,Z5181G,5,0
182,C24,3,2
758,JU070,5,1
792,RI5255J,2,1
806,M81,4,0
933,16,1,1
229,RP8349EH,3,3
396,UZ3,3,1
228,03RW,1,1
860,44T,1,0
991,2,1,0
493,4YE,3,0
954,N4872,2,1
844,H5130KI,5,1
987,LE832H,5,3
378,FQ2853X,1,1
6,Y1869EQ,3,1
313,Y8430KP,5,3
177,11,4,4
380,X6113GV,5,5
406,LW001,3,3
15,EN5648OI,2,0
72,2Z,2,1
538,ID3L,3,0
9,L1018HM,2,1
394,KI0,1,1
217,0,5,5
904,J070,1,1
645,1,1,1
835,SG4,1,0
514,G1711D,1,1
668,09J,2,1
217,F74,2,2
888,5,2,2
531,NE2730VI,1,0
751,137NQ,3,0
954,3300PX,3,2
800,2329CP,3,2
524,S800K,5,5
37,UH715QI,2,2
357,RW202A,5,1
117,VJ318F,3,0
850,FC130MN,4,4
354,IQ95JW,4,0
558,AZ2,1,0
362,LZ9,5,0
774,D84OG,4,2
459,SB93,2,1
149,665TX,3,3
123,A2O,2,1
780,3557Y,4,4
761,4739ZX,1,1
716,0AM,3,3
544,YI73R,1,0
907,FI9739U,1,1
595,622EA,1,0
416,192XY,1,0
139,BG2020F,4,0
711,TP5MB,2,1
31,520V,5,3
425,L625YE,4,0
493,DJ25YC,3,3
17,0S,4,4
917,1460,3,3
258,W415,5,4
798,1,5,5
199,85,5,5
903,Y751TV,4,2
69,XJ8562C,4,0
513,G37U,4,0
814,24VR,5,0
465,G9810MZ,5,1
927,V6O,3,1
936,E31PQ,2,2
610,MJ876Y,2,0
764,50B,4,2
180,5M,5,1
800,Y41D,4,3
198,6570AN,1,1
978,4832,1,1
616,7K,4,4
744,LQ5KP,5,3
941,082H,5,0
421,WM7,3,0
755,3746H,5,1
227,825,4,4
144,3264OL,1,0
453,ZG304X,2,1
749,G0,2,2
95,HF0738A,2,0
457,T5L,3,0
143,Y7W,1,0
389,S449RE,2,0
28,U5343U,1,1
886,6181G,5,3
771,KU6353,2,2
177,AN3653D,2,1
652,HP989Z,5,1
910,L360PL,4,4
706,KG686,3,3
986,6219MP,4,0
686,L40XF,1,1
764,544TJ,2,0
427,V1OG,4,2
233,S834UP,3,1
719,O25BN,1,0
622,HQ9A,5,2
199,99,2,0
243,6,2,1
39,TF502,5,5
302,RQ7808U,3,0
746,R749HQ,2,0
619,08JU,3,2
574,0,2,0
927,NB59D,2,0
681,39,2,2
276,J7918,3,2
747,6,1,1
928,60LW,4,3
24,Y602,4,1
632,506,5,4
307,NV0J,1,0
407,7A,4,0
84,Z410R,5,2
46,F6385N,5,2
743,1147NT,4,1
869,7B,1,0
383,EO73,4,1
916,6F,3,1
583,I0520S,2,2
741,V01,4,0
474,U1Z,1,1
361,ON2ZO,5,2
878,TX1618SY,4,3
733,ZP0865M,3,3
932,KI4GI,5,0
415,X422VH,3,0
198,DO9429G,5,3
464,O4950C,3,3
133,V2518R,2,0
615,6530NA,3,1
599,TI40J,1,1
690,L40MR,4,1
406,KI735C,3,0
379,FD153TJ,1,1
74,36GI,5,3
102,2H,2,0
545,4100,4,4
163,CM6814,3,2
575,V0FD,2,0
591,G5293,5,5
550,7E,2,1
723,4492T,2,0
317,N7470XT,2,1
436,GR7RG,1,0
575,WF6530GP,4,1
40,WB842B,5,5
997,882W,4,3
370,L0,5,5
596,U161,4,3
63,J4598E,1,1
116,01,3,2
573,CQ0I,3,0
442,2W,2,2
976,ZM7,1,0
294,3626R,1,0
957,XK1110Y,4,3
317,LV0773E,5,1
537,ER136JU,3,3
411,G935U,2,1
202,847FN,2,0
627,P87U,5,1
805,ZX2228N,1,0
210,9,2,2
230,04,4,0
218,C982C,2,2
507,SR02KP,4,4
37,UY40F,4,4
815,SR310RA,5,2
335,NX960,4,1
195,W9R,4,3
440,KU59DJ,2,2
99,EZ9112BV,5,0
189,T2158,2,1
986,K70J,4,3
859,TS268,1,0
312,UY0273,4,2
802,PY36LD,3,1
296,V4722JW,1,0
680,246V,4,1
907,7156LQ,4,2
904,ZV98FK,5,4
646,ZG368ED,1,1
684,RG8O,3,0
861,94PC,1,0
214,O607,1,0
623,Z1T,5,5
66,9852,3,1
571,ED222VI,1,0
30,L03O,1,0
428,V17X,4,4
491,J8289HE,1,1
367,EC2Q,3,2
510,8259KC,1,0
5,Q3471O,4,3
708,H0,2,0
962,NR293V,1,0
400,4784,4,1
139,KL6329UC,5,0
247,2PM,5,3
724,O5CZ,2,1
353,PL6326,2,0
146,UK754IL,2,2
885,J69,5,5
832,XO04,4,1
98,QT2MW,5,3
683,X749,1,1
450,ZT249A,3,2
309,ZF3UM,5,4
765,O793,3,0
377,2817,3,3
342,E130L,3,1
397,F561H,5,0
280,W0U,5,4
669,E426,2,2
890,6,3,3
258,U7018I,5,4
605,ZF6718,2,2
868,IG0G,5,0
229,03DT,4,1
77,T1755,3,0
412,827P,5,4
511,91H,2,2
256,TP559F,1,0
819,8581UT,5,2
906,VU322U,5,3
622,PT9,2,0
583,6T,1,1
853,1R,4,2
573,B4047LI,2,2
990,9W,4,4
274,72I,5,5
991,8,3,1
982,Q0,4,1
660,UA919HR,2,1
614,H52O,4,3
296,JS1744N,1,0
80,559QG,4,1
784,C641,1,1
200,XQ6052LW,2,2
349,4520V,1,0
927,F0277,5,1
539,BK7290DK,1,0
498,787,1,1
273,1422T,2,2
838,89O,2,2
369,BJ5750,2,1
846,2719G,5,0
236,R58T,4,0
861,J2169F,3,0
692,176VH,4,1
50,P3212YQ,3,1
738,P92BS,2,2
495,P9MB,2,1
476,Y89,2,2
809,T8841,2,0
822,VL9,1,1
941,I67M,5,1
540,92K,4,0
51,I059,2,2
102,Q6141V,2,0
396,48B,5,3
246,VH9018,4,2
722,J9925CM,4,1
729,966,2,2
119,AF50I,5,4
296,P1SK,5,5
824,627Z,5,4
849,5116,1,1
701,MF7I,4,1
781,8011OL,2,1
411,G31V,5,0
705,VG8645Q,5,1
136,UK20,2,1
450,YF5F,5,4
997,7F,4,3
160,A76R,4,2
625,YZ6751RM,3,1
161,7865,3,2
542,EI8094Z,2,0
487,IX7601GE,4,2
80,RA89ZY,3,2
304,W75C,1,0
736,R34,5,1
281,SK4EF,5,1
400,O395Q,4,4
12,Z2FE,1,0
461,9025,3,3
103,BH9226QZ,3,2
588,OJ7836QS,2,1
300,VA97,2,1
852,6714,1,0
917,C3,1,0
373,1G,4,2
330,O61,4,0
691,H8,2,1
872,K704H,4,2
503,OJ73ZE,3,2
455,O2396S,3,3
794,Q229D,2,2
224,0541KW,2,0
606,VT908DO,1,0
424,5530N,2,1
310,W4UT,2,0
94,6F,5,4
158,A1,4,1
229,S569IK,2,1
3,LH3768,1,0
355,LS616,1,0
866,O668,4,3
127,461UV,1,1
75,UO8978,3,0
585,3825,4,4
895,359BU,2,1
490,9512L,4,2
70,Z78AB,2,1
631,H164A,1,1
136,K6971,1,0
913,T7,5,3
926,Y0,5,2
199,8200PV,3,0
572,73U,4,2
404,V9541QT,2,1
609,D6360S,5,0
622,8059GQ,5,5
365,B74R,3,1
421,YU8SX,3,0
463,UH1853H,2,2
713,O2962KV,5,1
597,L9940JG,3,3
589,D18GF,1,1
609,TB84Y,4,2
772,18,2,2
504,3A,3,2
31,1TC,5,5
427,OX847O,3,3
29,68V,1,1
133,9982T,5,0
791,SY09,3,3
962,S11,2,1
215,3271AK,5,1
25,GM8172,1,0
496,AD9293LD,3,3
99,853R,2,2
945,DX3793BX,3,1
728,NT2575C,2,2
995,N713,2,2
65,S193,3,0
726,2359S,2,0
645,AD0382D,3,3
344,T2713D,4,2
804,MW4J,2,1
355,B5O,4,2
426,EK7WB,5,3
980,MU8HJ,5,0
626,EX65H,2,1
180,X346R,4,0
359,G72OB,3,3
68,S533MY,2,1
985,K61,1,0
511,U047,3,0
499,V46,2,0
312,291I,1,1
430,WP8773,1,0
637,GF2043W,1,1
353,609X,4,1
441,D8499YC,3,2
457,EI9364M,3,2
911,XD2855K,3,1
870,4073Y,3,0
150,SP3382O,1,0
393,274M,2,1
210,ZP849,2,1
746,D558,2,0
894,5HJ,2,0
278,7C,2,0
402,R42F,4,1
362,XB4030AD,5,4
934,0TN,5,4
767,Q061,5,5
413,DO8930H,4,1
569,2P,1,1
730,5FM,1,0
554,388PC,2,0
430,77C,5,0
196,BX635D,4,0
341,43,1,1
170,K1TF,2,1
298,ZJ55T,2,1
651,8502,3,3
832,8G,5,5
648,0QJ,1,1
536,N099Y,4,4
452,YM07FD,4,4
129,E098,2,0
73,X9DB,5,4
976,72LU,1,1
608,SV6811Q,5,0
300,XT805JR,1,0
266,52N,4,4
980,VZ7H,1,0
635,JZ201,2,0
136,QW69MO,2,1
269,585C,2,2
138,MJ988E,3,2
834,N385,3,1
925,71TI,1,1
806,W4801DZ,2,2
195,OF5EF,2,2
671,IJ464YM,5,1
495,2947,5,5
898,54S,2,1
927,1,4,4
77,3B,2,0
30,1435M,3,0
677,C8VL,2,1
231,O42,4,0
237,O5T,5,1
479,9X,4,4
635,IH3726D,3,1
840,W752QO,2,1
316,9E,1,1
118,88Z,3,3
685,B53NY,5,0
882,0OT,5,4
860,IG1,3,1
630,07,1,1
662,109F,5,3
625,KS86,4,4
824,408B,2,2
720,J206QT,1,0
131,XD154MO,3,0
507,71I,3,2
819,IF5J,2,0
161,Y4695,3,2
965,VS83E,2,1
332,DA62,3,0
663,DT74JV,2,2
714,Q0P,3,1
331,8975VP,5,3
95,B8296BS,5,0
595,M7163R,1,0
629,DG1QI,4,2
623,4316FL,3,3
767,SI6033V,5,5
276,NA65,3,2
232,Z056IX,2,1
129,905,1,0
170,IQ7994,4,2
339,V9712UT,2,0
272,DT5AH,1,0
44,K707Q,3,3
138,E588,4,3
707,43BM,3,0
643,MQ9DJ,1,0
554,MT3303Q,4,0
688,4036AS,3,0
469,P79,2,2
315,A5932Z,2,1
66,EY81,2,2
553,9,4,0
280,HZ64XV,4,3
926,FX220,3,3
991,S3849,2,2
413,WH1862F,2,0
789,XL881,1,0
6,966W,2,1
510,D84TL,4,3
327,03UH,3,1
410,RF7850,5,3
937,W5,5,4
55,O61TD,3,1
712,EC0E,5,5
414,5914,4,3
404,T4,1,0
351,YJ4602T,4,3
32,631U,5,2
519,MZ0Q,1,0
284,AL823R,4,1
136,69,3,0
765,U687,2,1
938,U9927M,2,1
403,E9S,1,1
933,U5T,4,4
293,704S,1,0
258,ZC0,4,2
425,U396IK,5,2
386,W2571B,1,0
538,499,3,1
784,4593Z,5,1
914,QS8T,3,1
385,L583,2,2
559,34C,1,0
222,Y350W,5,1
385,0G,2,0
29,32,5,3
205,NP03,1,0
164,AV4647,2,1
261,FN95L,3,2
234,9,2,2
755,21Q,1,1
892,5744QH,4,2
465,LH0385,4,1
836,56I,4,1
418,S1G,3,3
980,FU6,5,4
924,CN87,4,0
678,6,3,1
263,UR4GO,5,4
521,2,4,4
535,9497HS,4,0
998,5G,2,1
796,FH19,2,1
680,C0229XQ,3,1
279,5765A,4,2
470,Q500VX,3,0
731,N1754N,4,3
822,U5555F,3,2
239,1WU,5,4
439,ZP7272,5,0
410,X136,4,3
756,88A,4,1
262,0044LE,4,4
644,0564,5,0
870,T8Q,2,0
50,30,5,1
205,S072KC,4,3
25,80AY,5,2
721,OY257,3,0
307,J102,1,0
187,TN619L,2,1
730,551,5,0
275,JU926Z,3,1
50,F69DY,5,1
682,XQ2,4,2
810,VY736OV,1,0
958,EG72ME,5,5
283,X5347,3,1
975,C149H,1,1
615,UJ443,1,1
518,B12RV,5,2
729,YW9624NG,1,1
201,FI680,5,3
483,C375A,2,0
564,8208J,1,0
861,2480NV,2,0
270,F51LG,1,0
564,A3135,1,0
804,E04,1,1
789,94,3,3
994,Q92J,1,1
316,7ON,2,0
198,J61,1,0
934,L9IR,5,5
976,F33OH,1,1
859,FS11,2,2
137,C7829M,2,2
844,RP5,4,2
263,60JI,3,1
311,OA9O,4,0
628,HF04L,2,2
597,GD4182HA,4,0
113,9586ET,3,0
252,OE43,3,3
497,2050US,1,1
343,G3484O,1,1
994,FB59,5,5
689,P0,3,2
854,PH68F,4,0
930,FA49,1,1
505,5398D,5,4
655,BL253D,1,1
875,XC7088RF,4,3
743,OH186,2,2
79,5RJ,5,5
368,CY574EZ,3,1
750,0383I,1,1
197,574,3,0
971,L779LC,3,0
820,EH34,5,5
63,R2167LY,5,1
459,SK1P,4,2
65,4349,1,0
317,PG2253,1,1
98,7HW,5,0
88,D1424S,5,0
619,M2S,2,1
402,230G,4,4
991,N7839LU,5,1
891,KL74Y,3,0
401,S70N,5,1
8,WD8U,5,0
185,ZG91,3,1
914,ZW72E,2,1
397,9510,4,1
274,3551,3,3
719,S01R,5,0
914,06TC,5,2
93,NS906GC,3,1
881,6,3,0
304,11U,2,2
287,WE6554N,3,0
91,E8OJ,2,0
53,L39N,4,0
570,B5196OE,2,1
10,069V,1,0
645,A4549P,3,1
449,Q891Q,2,1
49,S3D,1,0
38,L0826,2,2
851,DH2A,5,3
952,799VW,2,2
958,JV0996WE,1,1
469,12Q,4,1
297,9,4,0
830,A2872,5,4
544,Z258V,2,1
23,XI4133CJ,2,1
669,SL642GL,1,1
132,4ZN,1,0
326,IB3006UK,2,0
817,997Q,3,3
83,2727JP,1,1
105,C5183ND,4,4
829,ED897,4,3
415,KB13LE,1,1
859,5CL,1,0
915,PO7,4,3
582,13TZ,2,2
491,HM9858DH,1,0
379,J81,4,1
712,BE722,1,0
203,422PO,4,0
832,N2GR,5,2
310,AL2V,2,1
609,3RZ,1,1
687,89,2,2
995,GQ96H,3,3
246,AE7,4,0
153,97N,5,1
821,4458S,5,2
578,U4774HR,1,1
483,C271QV,4,1
463,OM70C,4,2
945,M25SO,2,0
524,480,4,1
370,X1M,4,1
660,769,2,2
945,NJ55U,5,4
876,8523RH,1,0
387,H125HM,2,0
236,Y4307Y,5,0
236,48EQ,5,5
867,Y3U,3,3
656,95,3,3
803,RG3,4,2
194,EY48,5,0
458,SI8370R,2,1
532,GJ4K,2,2
384,459,4,0
993,707VH,1,0
528,706,1,0
381,28Y,5,3
102,726,1,1
729,489ES,3,0
631,W0156,4,0
890,X2L,3,2
991,O3577U,3,2
133,B0HR,4,3
883,48RT,5,4
901,328,3,3
771,4461FN,1,0
331,N38TH,1,1
274,W20U,5,2
519,A9A,3,0
985,IF0208,2,1
940,F63N,3,3
440,LF37R,2,1
67,IN3S,1,0
234,VA3409UP,3,1
638,XY3K,1,0
755,CG4112R,2,0
677,O958,4,2
620,D5,4,4
38,55RJ,4,1
337,XB61H,3,3
965,211WK,2,1
524,20GB,5,1
285,TI4715U,2,1
987,70DN,4,0
25,KI7YW,2,1
694,Q501,5,3
205,49TX,3,0
595,SJ62LR,2,1
105,B4W,5,5
163,VM1371R,2,1
733,R804GQ,3,3
302,DK9ZQ,3,3
351,23V,4,0
909,XM2IY,1,1
637,V9190P,4,3
165,F3423,2,2
219,NY2S,3,1
789,0KM,3,0
765,VP2828M,1,1
76,O8R,4,1
92,4713T,3,3
187,PS41BO,5,1
174,K11FA,2,2
43,TF76,4,0
856,J6A,5,2
331,CS526,1,0
175,YW1,5,1
912,O38F,4,3
595,AH94,3,1
162,87,3,2
858,VL8BA,3,2
93,W1713M,5,1
3,TE836I,3,1
43,38J,1,1
705,4966WM,1,0
99,JO4,2,1
25,43AQ,2,2
674,5E,5,1
803,NM251GU,4,1
627,IW8,1,1
193,N8680C,1,1
309,K186Y,5,4
388,9L,1,0
642,903W,1,0
263,V5,3,3
421,NK0380,1,0
584,Q8KO,4,1
114,RJ4,3,3
784,PV7,2,0
891,E6894BG,3,3
21,YC2869S,1,1
377,4,4,0
563,RV5408WM,5,5
821,F69RJ,4,1
502,YC501DB,4,4
507,B8VL,5,5
660,JW0102H,1,1
108,4,4,4
826,D352,3,1
384,Q4310O,1,0
243,207,2,1
726,QE835,1,1
835,YS459UJ,1,1
207,K4194,2,1
113,A133D,3,1
577,DK800KR,1,1
322,4,5,1
448,UQ176L,2,1
406,4101EG,2,2
646,6406W,2,1
145,U6156NO,3,3
791,JD4QK,5,3
849,432,2,2
530,X727,1,0
497,CS4571MV,3,0
649,XY8,2,1
722,5J,4,3
408,1SM,3,2
576,TP8U,4,0
779,T7,4,3
541,R8298P,1,0
592,333,2,1
434,XG3,1,0
985,F7726B,1,1
873,CG55,1,1
649,E280,4,3
219,67I,3,1
356,32W,2,2
402,PZ6339,1,1
518,0,2,2
855,Y9145U,5,0
801,3,2,2
414,AM39WE,4,3
199,1852QX,2,1
962,410IS,1,0
194,94,3,3
269,M4V,4,2
452,4889,1,1
146,CL6030PN,5,1
171,JN3831NM,1,0
159,MK6171J,3,3
532,SV2,2,1
871,PQ2017L,2,0
949,E62I,4,4
455,AT442CJ,1,0
135,O7803Y,4,1
890,E717,5,4
318,K0ER,4,0
493,Z52C,3,0
743,3728N,4,3
844,A375Y,1,0
283,I775,4,0
884,K8,2,0
378,NI193,4,1
355,DR5W,2,0
869,Q2JZ,2,2
219,M72FJ,4,3
918,A355,4,1
904,OA9164JC,2,1
171,4Z,5,0
751,UD484AY,1,1
675,U206,4,1
29,R334BM,3,3
134,4,5,3
126,6983PH,5,4
972,XJ1H,1,0
